label	text
1	关尼玛霍尊什么事儿？ 这是同类型的事件吗？你这么极端 是不是也有暴力倾向啊
1	那是因为你蠢你眼睛长了黄斑 看不到别人的优秀无视别人的实力 用各种违背事实的恶意主观评价对别人进行攻击
0	主要是流传有他没按照规定居家自我隔离到处跑了
1	你好像个危险分子，，，你要是怀了个儿子微博上又多一个弃婴在垃圾桶
0	这些话和我爸说的比起来可太好听了
1	放朱易的照片是让我们骂人的时候知道骂的人长啥样吗？谢谢了
1	真尼玛不是个人
1	你一定不是母亲生的[给力]
1	你个傻逼，问题不是闯不闯，1,确实是黄码，但是已做核酸，社区已开放行证明，放行证明就是为了去医院，已经有证明为什么不能去得到救治。2，警察是假摔，老人并没...
1	见见见退退退，听说你卖号皮下换人了，你已经不是很久以前喜欢水猴子的那个你了吗
0	转发
0	没有体育精神的那位，麻烦抠图去掉，谢谢
0	干的漂亮
0	大连要求是返连前就得报备，不是到达以后再报备
0	能听懂话的三岁，你内心怎么强大，有些伤害是永远的
0	計算機研究出來的
0	再来一个，白眼狼
1	我让你家女性爽了 是不是一种声音？
1	完全符合美国人的爹和它的夹头粉的特征[允悲] 。致敬
0	网暴固然不对，但你作为一个成年人也不至于说的那么无辜，好受了好多委屈，你直接造成了直系亲属多人被隔离，而且大连今早流调，你居家你父母却没有。
0	还行还行正常，习惯了
0	天津人优越感这么强吗？怎么，你高人一等？
1	狗面蛆心
0	疫情几年了，为什么还有这么多人心在抱怨责备真是相当无语[汗流满面]
1	我可以网爆你，你不能网爆我。双标母狗要被气死了哈哈
1	不行我就要跟你骂 我就喜欢看从[鸡]笼里跑出来的老母[鸡]发病呀嘻嘻 你快找你家煮子给你买药往脑袋上喷喷吧～你再跟我骂一会你嘴里的分泌液都能代替尿素当化...
0	我居然有些免疫了
0	大连一次又一次停工停产 再听到有确诊的消息 肯定都崩溃了 那些个体商户 那些考试的学生 那些还房贷车贷的家庭 ！！从高风险地区回来 不自觉居家隔离 各种出去溜达 有没有替别人想过？？？
1	你让她抑郁，凭什么坑了人以后就抑郁了？抑郁了别人就要说你做得对，体谅你？难道就因为你是个女的？就可以蛮狠不讲理？就可以为所欲为？就可以无耻下流到丧心病狂的程度？
0	给扣一的宝贝们抱抱。
1	哧，你這種蛆也配論墮胎？
0	隔离就走走形式，家人能到处走，这是隔离么，社区也有责任，这家人也有侥幸心理
1	我喜欢的多了 看你能骂的过来不 敬请骂[嘻嘻] 就是王一博遇上你这样的粉丝 不知道他的美合女朋友嫌不嫌你的农民出身[嘻嘻]
0	有病吧
1	让他多吃点核废水海鲜
0	有用的话就不需要这些活动了
1	禽兽
0	有，然后给我起绰号的那个人遭受了校园暴力！
0	算
1	砖家就是放屁和呼吸两个口搞反了的生物。
0	喷她主要不是因为成绩，而是她场上毫无斗志，动作随意且敷衍，跳都跳不起来，严重缺乏运动员的拼搏努力
1	在保守主义抬头的历史时间点，总有人怀抱着上个时代的优越感，高高在上。思考了很长时间，wg真的是一场没人发现的错误么？是历史的必须吧。现在我正看着这像量子态一样的结论正在坍塌向另一个维度。我们正在急速右转，到达左右边界变成极左。此时代，没有一个双标的人在次时代能活下去。一群蠢猪的狂欢
0	我也是害怕，所以就组合了一个20人左右的黑帮，没人敢找我茬
0	很棒很棒啦恭喜恭喜！
1	朴栖含哪有勾八啊，裤裆里塞毛巾罢了
0	往事不堪回首
0	犯罪了，自曝抑郁就可以免责了，法治社会呢？公平呢！？
1	原来有这么多家都喜欢吃[厕所][一堆屎]啊，喜欢就多吃点，胖莎√多吃点[厕所][一堆屎]哈 
0	也经常被骂有没有这种想法
0	的确
0	人性就这样
0	我在微信群里看见了她的流调信息是pdf，包括电话号，所以说 真的有工作人员泄露了信息
0	《好老师》（坏老师）
0	这不纯钓鱼引战？
1	跟她上床会不会被告强奸？挺急的！在线等！
0	首先她学校放假很早，学校统一做了三次核酸让大家离校，他们学校没有一个确诊的，她室友都回家了， 她自己不回家，在天津到处乱跑5到6天去了重灾区津南区8号晚上火车回家，第二天凌晨到家还去商店买东西，两天以后才报备，隔离期间总有人员出入，才造成28人密接
1	我的狗草死你妈的夹尾巴土狗能TM像条公狗一样硬次吗？！每次都你妈做孬种[摊手] 贱种又TM敢投诉老子！你妈被我的狗草死已是事实，你个狗娘养的杂种全家死我手里也...
0	没事，杠你的人都是你说的那种人。
1	今天天气不错今天天气不错 
1	磨贱妮呀[允悲]
0	别吵了，天津大学和南开大学都不如我们北大
1	胖莎狗不要拉郎了，没人配得上秃盖子，你看她多美多瘦根本没有双下巴[打call][打call][打call] 
0	总结：垃圾食品有害健康
0	强烈要求造谣根据相信造谣的人数多少，给造谣者判刑
1	[重除法标志]生
0	先别死，在试着活活看。
1	nonono，造瓜总比随意发裸照强一点。毕竟身体发肤，受之父母，哦，忘了，你没有父母爹妈。
0	七天痊愈抑郁症
0	人在深圳。。。我都不知道该不该买票。。
1	脸比城墙厚[满脸汗水] 
1	死刑伺候！十四亿人口双手赞同！
0	是我们班没错了，不过我们班被欺负的是个肥男生
0	谨慎一点的人，会控制与别人的交流，如果大连这波疫情只有他俩确诊，那他们做的确实没问题，如果引起更多人感染，如果我是被感染的，我也会觉得自己被牵扯进去了。
1	楼里的地域黑先没个[马]，东北人招你惹你了
0	研究生压力也很大的，医生会不会建议先好好养好身心
0	买个海底捞就说只有垃圾才会吃垃圾
1	还有人洗他就说明中国上过大学的人还是少数
0	然后事后说都是气话，谁让你怎么怎么样惹到我了，正常人肯定会生气啊，（我有错吗？）
1	对牲畜 我也是很尊重的[委屈][委屈][委屈]奈何有些人听不懂人话[阴险]
1	我看你也是个大学生，大学生的语文水平这么差的吗？
1	上世纪最成功的绿茶[无柄茶杯]了
0	sds也能算？
0	刚说完要改，肯定转眼就忘
0	某些内部人员还po别人身份证号。
0	我妈从来就没有夸过我
1	咔掉我就再发一条 别哪天狗腿子把贾女士绊倒了 [抱抱] 
0	扇他录音
1	帽子都是妈了逼的！到哪都离不开这个b！
1	我靠 啥人都有 真的是 这样的人上了大学 也没啥用 hetui
0	3333333
0	免疫大佬路过
0	居家隔离，家人自由外出我们气的是这个，也不说买过菜还是坐过车，还是在上班
0	往事不堪回首
1	母狗是这样的。
0	生命可贵！你们都很好！
1	吐了 什么狗嘴吐不出象牙
0	算算算
0	干得漂亮。
0	破案了，居家隔离家里人怎么上的班 查看图片
0	哈哈哈，家长从没骂过我，也没管过我。（只管温饱）我还是个讨好型人格。
1	“我要是你，我早就从这楼上跳下去了”
0	故事从我们这里开始，也在我们这里结束，上一代人留给我们这代人错误，将由我们来终结
1	卧槽，真的是禽兽啊     孩子还在旁边，我看不起动手打女人的男人    
1	看到下面这么多有素质的评论我都不敢评价，依我之言，次女鲨臂不可原谅。
1	那些出车祸的人也是你的家人[羞嗒嗒]
1	[允悲]媒体人的智商，是不是说明美国通共实锤
0	往事不堪回首
1	作死
1	额。艺术类划线本身就低。这女的这么丑，被迫害妄想症严重。说实话。
0	士可杀不可辱，因为老师嘲笑我，我考了班级第一，然而清官难断家务事
0	听不见啊。
0	去年我从外地回大连居家隔离，社区直接把家门封了，合租室友和我一起隔离了14天
1	这么care我冬干嘛呢，简吗
1	这种垃圾玩意，当事女生看到得多气啊
0	丢脸丢到国际上了
1	煞必
0	1
1	想一起喝废水，希望他能分一点给他们吧
1	热知识：弱智可以不上网
0	？？？她没规范戴口罩被感染也是她的错哦？那按你这个逻辑，被她感染的那些人如果都有好好做防护，也不会被感染啊？奥米克戎可怕就可怕在极强的传染性，人回家跟父母同住在一起再怎么防护也很难不传染吧。对奥米克戎来说安全社交距离不起作用的。
1	666屎里捞金还得是你
0	可不那么，我有猪的基因呗
0	给我把友善和如果去掉。我小时候天天碰到这事儿。
1	[鸡]要急了
1	夹头司马，你的头痊愈了吗
0	除了大小姐，大家都辛苦啦！！超级棒的！
0	评论指责天津封控不到位让病毒外溢的：1.病毒来源并未找到，外出也不是天津人，是核酸阴性回家的本地学生。2.天津发现后马上公布，所以兄弟省市以最快速度应对告知了回乡人员居家隔离。3.病毒溯源世界未知，指责别的城市外溢的人，和美国在世界上指责中国有什么区别？互相指责不如想怎么更好防控不网暴
1	她能活着度过这次疫情，在座的各位都他妈逃脱不了责任！！
0	真的没啥不好查的 在医生泄露病人个人信息是严重违法问题的地方（很委婉的表达了别骂我） 医生真的不敢 病人起诉你你职业生涯也就到这里了
0	上面漏了一个“定”应该是北京安定医院，混水摸鱼的人太多
1	这个男的明天可以死吗活在世上浪费粮食
0	能说出这种话会改？
0	我拿圆规反击了，从此之后他再也没敢搞过我
0	网友喷的不是她为啥回来  是回来没有做好居家隔离  其他区都有密接了  很确定是没做好居家隔离
1	你是真的狗
0	茄语
0	往事不堪回首/往事を顧みるに忍びぬ
0	1111
1	小小亩人，可笑可笑
0	就是那种用他的手打我们的脑干，真的很疼。
0	我也哭了呀，咱能不能对花滑用点心
1	这妈和儿子真的垃圾，我爸爸以前家暴我妈时，我奶奶就是拿命护着我妈且果断支持我妈离婚
1	你那玻璃心比腋窝还敏感，是因为你祖上放弃东三省不抵抗吗
1	第三条腿扭伤了
0	没毛病干就完了
0	没想到这层楼吵到我的眼睛了哈哈哈哈哈哈哈哈哈哈哈哈
1	停职尼玛呢给爷开除蹲大牢去
1	你妈排第一[苦涩][苦涩][苦涩]
0	多么痛的领悟
0	这个是王宝强同乡吗
0	问题很大，而且他回家没有按规定居家隔离
0	前排把我笑吐了，内心多狭窄啊
1	zhej这就成厌女了，厌女门槛真低，说句经期doi 不对就厌女了，求你天天经期doi ，早点得病[哆啦A梦害怕]
0	我是大连人、跟泉水隔着整个大连，因为他俩我现在回沈阳都得集中隔离。怎么就天津回来的一直到11号在家、她父母还自由出入？？？网爆的流调可是9日到大连10日才跟社区报备的。那时候要求已经集中隔离了
1	林丹婚内出轨却要两个女人来帮你洗白真是个垃圾
0	欢迎来到家长刷不到系列
0	格局炸开
0	一些人为国争光，某人为国丢脸
1	没了你妈咪也会更好哦[挤眼]
0	其实，还可以更好的！
0	这层楼吵架的原因也是没谁了
1	什么垃圾博主，东北化？有能耐别编辑啊，东北人杀你die还是杀你[马脸]了？啥事都能带上你东北父母可真行。
